MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1741363123461,0,3.381,-3.4594,8.918,6.9464,21.1622,-8.4512,-40.0,-40.0,-203.0,0.0,0.0,0.0,16248003.883609986,0.0,-180.0,74.80324167267779,360,10.145409472268726
1741363123492,0,3.185,-3.038,8.9964,-4.1078,1.1552,8.5728,-40.0,-40.0,-203.0,0.0,0.0,0.0,16248003.883609986,0.0,-180.0,74.80324167267779,360,10.01543219037501
1741363123522,0,3.185,-3.038,9.1532,-9.9142,-16.7352,10.6666,-40.0,-40.0,-203.0,0.0,0.0,0.0,16248003.883609986,0.0,-180.0,74.80324167267779,360,10.15651215920111
1741363123568,0,2.3912,-2.5382,9.1532,0.7524,1.6606,5.1756,-36.0,-36.0,-204.0,0.0,0.0,0.0,16248003.883609986,0.0,-180.84252426074042,74.80324167267779,360,9.794966407293085
1741363123619,0,3.0869999999999997,-2.94,8.908199999999999,-7.2618,-9.7812,12.407,-36.0,-36.0,-204.0,0.0,0.0,0.0,16248003.883609986,0.0,-180.84252426074042,74.80324167267779,360,9.875687127486371
1741363123660,0,2.4402,-3.3908,8.7514,4.3054,-0.266,6.08,-36.0,-36.0,-202.0,0.0,0.0,0.0,16248003.883609986,0.0,-179.71635984424216,74.80324167267779,360,9.875687127486371
1741363123723,0,1.813,-3.2144,8.9474,2.9032,1.5352,-1.5276,-36.0,-36.0,-203.0,0.0,0.0,0.0,16248003.883609986,0.0,-179.71635984424216,74.80324167267779,360,9.874617331319731
1741363123812,0,1.7247999999999999,-3.4104,9.016,11.2898,-7.4138,-20.7138,-36.0,-36.0,-203.0,0.0,0.0,0.0,16248003.883609986,0.0,-180.28224293627085,74.80324167267779,360,9.792549167606973
1741363123907,0,1.7738,-2.7439999999999998,9.604,-20.7556,-20.9836,-21.071,-40.0,-40.0,-203.0,0.0,0.0,0.0,16248003.883609986,0.0,-179.43552782469305,74.80324167267779,360,10.144590599920727
1741363123948,0,2.842,-2.7832,8.722,-5.301,-29.2182,-6.099,-35.0,-35.0,-201.0,30.681150666666667,131.06141316666665,0.0,1378526.116132088,0.0,-179.71494872241618,52.26070634832061,360,9.586263622496514
1741363124054,0,0.7545999999999999,-1.0094,9.5354,-32.7788,-50.3538,-19.3838,-44.0,-44.0,-202.0,30.681150666666667,131.061414,0.0,1378526.116132088,0.0,-179.71494872241618,52.26070634832061,360,9.618324317676128
1741363124196,0,5.782,-2.5088,8.5064,-25.7488,-83.885,18.8936,-35.0,-35.0,-199.0,30.681150666666667,131.061414,0.0,1378526.04277218,0.0,-177.69789170756337,52.26070398839473,360,10.586994020967424
1741363124291,0,5.311599999999999,-5.5664,8.222199999999999,77.4288,1.7024,-29.9098,-32.0,-32.0,-198.0,30.681150666666667,131.06141433333335,0.0,1378526.04277218,0.0,-180.57872556560778,52.26070398839473,360,9.218779313987291
1741363124380,0,1.568,-3.7828,8.673,49.4684,-15.998,-8.7856,-32.0,-32.0,-193.0,30.681150666666667,131.06141433333335,0.0,1378526.0134282184,0.0,-177.33011023799236,52.260703044424346,360,9.591096331494121
1741363124433,0,7.2226,0.25479999999999997,7.8302,108.11,28.519,-18.6618,-32.0,-32.0,-179.0,30.681150666666667,131.06141433333335,0.0,1378526.0134282184,0.0,-173.3087355674477,52.260703044424346,360,10.655651356909159
1741363124489,0,3.1555999999999997,1.1466,8.1928,74.5484,-38.8626,-2.3332,-32.0,-32.0,-179.0,30.681150666666667,131.06141433333335,0.0,1378526.0134282184,0.0,-173.3087355674477,52.260703044424346,360,8.854065436848769
1741363124567,0,4.6844,4.802,8.016399999999999,-75.2058,-35.3818,-1.406,-35.0,-35.0,-165.0,30.681150666666667,131.06141433333335,0.0,1378526.0134282184,0.0,-168.02386755579664,52.260703044424346,360,10.45301278675196
1741363124615,0,6.1446,-4.8313999999999995,7.2421999999999995,80.294,-10.7312,-22.6062,-33.0,-33.0,-164.0,30.68115166666667,131.0614155,0.0,1378525.8425890855,0.0,-170.99149625797486,52.26070339940376,360,10.655890200260135
1741363124693,0,5.1352,2.6068,8.232,-20.064,-24.434,4.4118,-33.0,-33.0,-164.0,30.68115166666667,131.0614155,0.0,1378525.8425890855,0.0,-170.99149625797486,52.26070339940376,360,10.04646750256029
1741363124739,0,5.997599999999999,2.1462,7.742,-4.7918,0.8322,-11.666,-29.0,-29.0,-158.0,30.68115166666667,131.0614155,0.0,1378525.8425890855,0.0,-168.20275186927626,52.26070339940376,360,10.025764020761708
1741363124822,0,5.7134,-0.0784,7.820399999999999,3.0932,3.135,3.9064,-31.0,-31.0,-154.0,30.68115166666667,131.0614155,0.0,1378525.8425890855,0.0,-168.20275186927626,52.26070339940376,360,9.685439705041789
1741363124905,0,5.6251999999999995,1.0486,7.888999999999999,34.2494,-6.2206,-4.3206,-34.0,-34.0,-155.0,30.68115166666667,131.0614155,0.0,1378525.8425890855,0.0,-167.19573393471325,52.26070339940376,360,9.745704592280642
1741363125016,0,5.4292,2.1755999999999998,7.742,-36.993,-19.3306,15.5192,-30.0,-30.0,-159.0,30.68115166666667,131.0614155,0.0,1378525.8425890855,0.0,-166.92441890091013,52.26070339940376,360,9.702989848495154
1741363125144,0,5.2136,-0.1372,7.7223999999999995,-0.8778,-17.4268,6.9274,-31.0,-31.0,-157.0,30.681152666666666,131.06141866666667,0.0,1378525.4956861893,0.0,-167.58570735391442,52.26069809055876,360,9.318578784342598
1741363125185,0,6.4483999999999995,0.7742,7.1638,-9.1542,17.2596,-15.0138,-31.0,-31.0,-157.0,30.681152666666666,131.06141866666667,0.0,1378525.4956861893,0.0,-167.43255724645934,52.26069809055876,360,9.66960591958121
1741363125251,0,4.8412,1.3621999999999999,7.4186,-34.789,-34.675,15.0556,-33.0,-33.0,-160.0,30.681152666666666,131.06141866666667,0.0,1378525.4956861893,0.0,-169.03480331486207,52.26069809055876,360,8.962613025228748
