MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1741362998147,0,6.6836,-2.205,6.8404,0.798,1.33,-1.0792,-25.0,-25.0,-140.0,0.0,0.0,0.0,16248003.883609986,0.0,-228.0940580589171,74.80324167267779,360,9.814459033487276
1741362998196,0,6.6836,-2.3324,6.8012,0.3306,-0.6384,0.6992,-23.0,-23.0,-136.0,0.0,0.0,0.0,16248003.883609986,0.0,-228.91824886406738,74.80324167267779,360,9.81666542976789
1741362998228,0,6.6248,-2.2736,6.791399999999999,-0.7448,4.0812,-2.3066,-23.0,-23.0,-136.0,0.0,0.0,0.0,16248003.883609986,0.0,-228.73565912661766,74.80324167267779,360,9.756041510776797
1741362998288,0,6.1642,-2.2148,6.8208,-1.2806,-13.4102,4.4574,-23.0,-23.0,-136.0,0.0,0.0,0.0,16248003.883609986,0.0,-228.73565912661766,74.80324167267779,360,9.456532838202383
1741362998342,0,6.997199999999999,-2.303,6.8012,-1.0374,5.6962,-0.399,-25.0,-25.0,-135.0,0.0,0.0,0.0,16248003.883609986,0.0,-228.76143747701533,74.80324167267779,360,10.026013079983489
1741362998441,0,6.5072,-2.3618,6.7424,1.2958,1.0108,-0.5814,-25.0,-25.0,-139.0,0.0,0.0,0.0,16248003.883609986,0.0,-228.4799175042697,74.80324167267779,360,9.66342117678827
1741362998645,0,6.4386,-2.3618,6.8012,-1.4516,-1.1324,0.646,-31.0,-31.0,-136.0,0.0,0.0,0.0,16248003.883609986,0.0,-228.7102312153013,74.80324167267779,360,9.658674372811209
1741362998775,0,6.37,-2.2736,6.722799999999999,-2.8766,-1.463,-2.223,-23.0,-23.0,-136.0,30.680986333333333,131.0614845,0.0,1378531.0335544038,0.0,-229.48841683624423,52.25990306631313,360,9.5363618219948
1741362998834,0,6.5366,-2.646,6.7032,2.8462,-2.6372,-0.152,-23.0,-23.0,-136.0,30.680986333333333,131.0614845,0.0,1378531.0335544038,0.0,-229.0995134034019,52.25990306631313,360,9.72940624087616
1741362998955,0,6.5758,-2.499,6.791399999999999,-0.7524,0.5168,-0.4256,-29.0,-29.0,-137.0,30.680986333333333,131.0614845,0.0,1378531.0335544038,0.0,-228.6851466551558,52.25990306631313,360,9.777998803436212
1741362999065,0,6.5464,-2.3127999999999997,6.8012,1.4744,-2.926,-0.4066,-28.0,-28.0,-135.0,30.680989166666667,131.06148133333335,0.0,1378531.0335544038,0.0,-229.2506545746512,52.25990306631313,360,9.719090401884324
1741362999227,0,6.2524,-2.5774,6.7424,-0.6688,-1.7746,0.4446,-25.0,-25.0,-136.0,30.680989166666667,131.06148133333335,0.0,1378531.1192656946,0.0,-229.3086649165249,52.25992240082483,360,9.549631107011413
1741362999337,0,6.8404,-2.352,6.713,-1.4402,-1.7138,1.0336,-29.0,-29.0,-135.0,30.680987166666668,131.06148333333334,0.0,1378531.079476753,0.0,-228.76143747701533,52.259909419276006,360,9.868502680751522
1741362999444,0,6.5366,-2.4598,6.791399999999999,0.323,-2.4624,1.406,-28.0,-28.0,-134.0,30.680987166666668,131.06148333333334,0.0,1378531.079476753,0.0,-229.5191377147065,52.259909419276006,360,9.774904367818642
1741362999603,0,6.6346,-2.5871999999999997,6.762,-2.812,-0.3686,2.2268,-25.0,-25.0,-137.0,30.680987833333333,131.06148283333334,0.0,1378531.0780679015,0.0,-229.3382667914282,52.259909419276006,360,9.820191698739897
1741362999848,0,6.321,-2.548,6.8502,0.7866,0.4674,-0.5168,-27.0,-27.0,-136.0,30.680987166666668,131.061481,0.0,1378531.244182561,0.0,-229.2506545746512,52.259915692982084,360,9.66294908607098
1741362999975,0,6.6444,-2.6166,6.7816,-0.0836,-3.9634,1.748,-29.0,-29.0,-135.0,30.680987166666668,131.061481,0.0,1378531.2848822924,0.0,-228.91824886406738,52.259916027161914,360,9.848083340427213
1741363000099,0,6.7816,-2.401,6.713,3.3592,-0.9082,-0.3002,-29.0,-29.0,-135.0,30.680987833333333,131.06148166666668,0.0,1378531.1807706729,0.0,-229.8440003750807,52.25991657841003,360,9.839678275228312
1741363000147,0,6.027,-2.6557999999999997,6.7816,-0.0494,-8.1776,3.4314,-29.0,-29.0,-135.0,30.680990166666668,131.06148133333335,0.0,1378531.0511292298,0.0,-229.8440003750807,52.25991657841003,360,9.453470325758685
1741363000178,0,6.8404,-2.4108,6.791399999999999,-0.4712,5.4758,-2.7056,-29.0,-29.0,-136.0,30.680990166666668,131.06148133333335,0.0,1378531.0511292298,0.0,-228.73565912661766,52.259926059648656,360,9.936102996648131
