MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1741379116605,0,5.7428,-7.751799999999999,2.6362,0.2584,0.8208,-0.3876,-2.0,-2.0,38.0,30.681205833333333,131.0614185,0.0,1378521.887840665,-292.2250304511135,52.26089309334364,360,10.00098522746634
1741379117094,0,5.7428,-7.751799999999999,2.6362,0.1938,-0.3002,0.2242,-8.0,-8.0,41.0,30.681206,131.0614185,0.0,1378521.8764848358,-295.7504741273183,52.26089370315967,360,10.00098522746634
1741379117640,0,5.7526,-7.751799999999999,2.6362,0.2584,0.2888,0.4332,-11.0,-11.0,42.0,30.681206333333332,131.0614185,0.0,1378521.8537731776,-295.51387042753424,52.26089492279174,360,10.00661583353733
1741379118049,0,5.7428,-7.7616,2.6362,-0.9576,-0.703,-0.7714,-11.0,-11.0,39.0,30.681207,131.06141933333333,0.0,1378521.7349897681,-294.1455419604216,52.26089500213303,360,10.008583158469534
1741379118678,0,5.7428,-7.7616,2.646,-0.4066,0.5966,0.0076,-8.0,-8.0,40.0,30.6812075,131.06142016666666,0.0,1378521.627562188,-292.61986494804046,52.260894471658176,360,10.011168882802847
1741379119031,0,5.733,-7.7616,2.646,-1.2122,0.0266,-0.323,-6.0,-6.0,37.0,30.681207833333332,131.0614205,0.0,1378521.575506493,-292.57413807864816,52.26089474732114,360,10.005550437632104
1741379119472,0,5.7722,-7.7322,2.6362,-0.2622,-0.6498,0.038,-4.0,-4.0,42.0,30.681207833333332,131.06142016666666,0.0,1378521.6048505304,-296.565051177078,52.260895691290486,360,10.00273763126875
1741379119932,0,5.7526,-7.751799999999999,2.6264,-1.0564,-0.5814,0.9576,-2.0,-2.0,39.0,30.681207666666666,131.0614185,0.0,1378521.7629265517,-293.6631407081943,52.26089980132047,360,10.004038532512757
1741379120439,0,5.7428,-7.751799999999999,2.6362,-0.152,0.2508,-0.8892,-6.0,-6.0,40.0,30.681207833333332,131.06141766666667,0.0,1378521.8249308246,-294.691558163478,52.260902771059285,360,10.00098522746634
1741379120822,0,5.733,-7.751799999999999,2.646,0.6308,-0.1102,0.456,-8.0,-8.0,42.0,30.681208166666668,131.061417,0.0,1378521.8609072538,-295.0168934781,52.26090587862952,360,9.99795020191639
1741379121272,0,5.733,-7.7616,2.6362,-0.741,0.2964,0.684,-4.0,-4.0,40.0,30.681208333333334,131.061417,0.0,1378521.8495514279,-294.20097159115846,52.260906488445656,360,10.002963260954225
1741379121864,0,5.7623999999999995,-7.751799999999999,2.6264,0.3002,-0.3458,0.9804,-8.0,-8.0,40.0,30.681208333333334,131.061417,0.0,1378521.8495514279,-294.44395478041656,52.260906488445656,360,10.00967701576829
1741379122345,0,5.733,-7.751799999999999,2.6557999999999997,-0.7486,-1.0906,0.0456,-1.0,-1.0,40.0,30.681208833333333,131.06141816666667,0.0,1378521.7127798034,-294.94390526342454,52.26090501400272,360,10.000548278969509
1741379122800,0,5.782,-7.742,2.6362,-0.8246,0.0722,0.513,-8.0,-8.0,38.0,30.681209,131.06141783333334,0.0,1378521.730768019,-292.8905516562483,52.26090656778794,360,10.015969171278435
1741379123271,0,5.723199999999999,-7.7714,2.6362,-0.2356,-0.4446,0.1178,-7.0,-7.0,41.0,30.681209166666665,131.06141966666667,0.0,1378521.558019966,-295.48920055628673,52.26090198577403,360,10.004960101869472
1741379123862,0,5.7428,-7.7616,2.6264,-0.589,-0.304,0.3382,-10.0,-10.0,43.0,30.681208166666668,131.06141783333334,0.0,1378521.7875471504,-294.12840293026784,52.26090351870707,360,10.006006364179466
1741379124397,0,5.7526,-7.751799999999999,2.6362,0.1406,-0.1634,-0.152,-4.0,-4.0,42.0,30.681207166666667,131.06141516666668,0.0,1378522.0790786152,-293.6293777306568,52.26090802137762,360,10.00661583353733
1741379124862,0,5.7428,-7.7616,2.6264,-0.0494,-0.171,0.1862,-3.0,-3.0,39.0,30.681206833333334,131.06141466666668,0.0,1378522.1571621557,-292.9727213308287,52.26090760788257,360,10.006006364179466
