MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1741363088077,0,5.1548,1.7149999999999999,7.6734,13.4558,-6.4562,2.5232,-10.0,-10.0,-131.0,0.0,0.0,0.0,16248003.883609986,0.0,-170.041929401539,74.80324167267779,360,9.401821929817645
1741363088124,0,5.1548,1.7149999999999999,7.6734,-16.8644,8.4322,3.021,-10.0,-10.0,-131.0,0.0,0.0,0.0,16248003.883609986,0.0,-170.041929401539,74.80324167267779,360,9.401821929817645
1741363088201,0,5.6056,2.8224,7.3304,-5.8596,-2.432,3.6746,-8.0,-8.0,-133.0,0.0,0.0,0.0,16248003.883609986,0.0,-171.86989764584405,74.80324167267779,360,9.650049599872531
1741363088253,0,6.066199999999999,2.8125999999999998,7.5068,-5.5708,11.7078,4.7728,-6.0,-6.0,-130.0,0.0,0.0,0.0,16248003.883609986,0.0,-171.2538377374448,74.80324167267779,360,9.045038996046395
1741363088326,0,4.9685999999999995,0.98,7.614599999999999,17.3356,-4.5068,4.7272,-6.0,-6.0,-130.0,0.0,0.0,0.0,16248003.883609986,0.0,-171.2538377374448,74.80324167267779,360,10.052937254355067
1741363088406,0,6.4974,2.401,7.4872,4.3852,14.6794,6.3308,-5.0,-5.0,-130.0,0.0,0.0,0.0,16248003.883609986,0.0,-170.39479584498707,74.80324167267779,360,10.199959392076028
1741363088440,0,6.4974,2.401,7.820399999999999,21.8462,2.7246,2.907,-5.0,-5.0,-130.0,0.0,0.0,0.0,16248003.883609986,0.0,-170.39479584498707,74.80324167267779,360,10.199959392076028
1741363088535,0,5.3312,1.9207999999999998,7.6636,18.924,2.7284,1.8734,-3.0,-3.0,-131.0,0.0,0.0,0.0,16248003.883609986,0.0,-172.17628926811474,74.80324167267779,360,9.531103348511126
1741363088572,0,5.3312,1.9207999999999998,7.6636,9.8838,-13.8434,5.1376,-7.0,-7.0,-133.0,0.0,0.0,0.0,16248003.883609986,0.0,-171.0273733851036,74.80324167267779,360,9.531103348511126
1741363088601,0,4.5766,1.96,7.742,3.9064,-15.3672,9.614,-7.0,-7.0,-133.0,0.0,0.0,0.0,16248003.883609986,0.0,-171.0273733851036,74.80324167267779,360,9.204641848545766
1741363088645,0,6.0956,1.9698,7.4676,5.0236,15.0898,-6.9996,-5.0,-5.0,-130.0,0.0,0.0,0.0,16248003.883609986,0.0,-171.0273733851036,74.80324167267779,360,8.975071995254412
1741363088697,0,6.0956,1.9698,7.4676,38.8284,19.1482,-12.0422,-5.0,-5.0,-130.0,0.0,0.0,0.0,16248003.883609986,0.0,-171.2538377374448,74.80324167267779,360,9.838775389244335
