MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1741378795076,0,2.352,-8.232,2.3226,-7.8508,23.2598,-5.6316,-5.0,-5.0,52.0,30.681183166666667,131.0614635,0.0,1378519.470797774,-289.3589941756947,52.26068272215551,360,8.870862345905273
1741378795315,0,5.6644,-7.614599999999999,2.1462,0.5396,4.7614,-1.6378,-10.0,-10.0,54.0,30.681181833333333,131.06146233333334,0.0,1378519.664348677,-289.9213321204854,52.260681147546485,360,9.730042906380218
1741378795438,0,6.0074,-7.6048,2.1168,-0.6954,2.204,-0.551,-8.0,-8.0,50.0,30.681181833333333,131.06146233333334,0.0,1378519.664348677,-289.1481374579396,52.260681147546485,360,9.919812500244145
1741378795610,0,6.1544,-7.595,2.0972,-0.8702,-1.3984,1.254,-1.0,-1.0,53.0,30.681182166666666,131.06146183333334,0.0,1378519.6856528404,-289.5807116610971,52.2606837831398,360,9.997945398930723
1741378795759,0,6.134799999999999,-7.595,2.1168,-0.418,-0.19,0.2736,-9.0,-9.0,49.0,30.6811815,131.061462,0.0,1378519.716404397,-288.20391870602657,52.2606808718912,360,9.990026940904613
1741378795904,0,6.1544,-7.595,2.0972,-0.0076,-1.368,-1.8924,-8.0,-8.0,51.0,30.681182,131.0614615,0.0,1378519.7263526772,-289.0136743885298,52.26068411729966,360,9.997945398930723
1741378796013,0,6.1544,-7.5851999999999995,2.1069999999999998,0.3306,-0.475,0.1102,-9.0,-9.0,50.0,30.681182,131.06146066666668,0.0,1378519.7263526772,-288.55023192592773,52.26068411729966,360,9.992564605745613
1741378796259,0,6.1544,-7.595,2.0972,-0.5358,-0.076,-0.0304,-8.0,-8.0,52.0,30.681181833333333,131.06146016666668,0.0,1378519.8550843778,-289.0022152327799,52.26068728338457,360,9.997945398930723
1741378796498,0,6.1544,-7.595,2.1069999999999998,-1.6606,-0.0836,-1.0982,-9.0,-9.0,50.0,30.681182166666666,131.06145933333335,0.0,1378519.8550843778,-288.09725658671346,52.26068728338457,360,10.000005667998394
1741378796767,0,6.1739999999999995,-7.595,2.0874,-0.7562,0.3724,-0.4066,-7.0,-7.0,51.0,30.681182333333332,131.06145916666668,0.0,1378519.9090486018,-289.25507778928386,52.26069194475494,360,10.007973808918566
1741378796959,0,6.1544,-7.595,2.1069999999999998,-0.8398,-1.0906,0.57,-9.0,-9.0,52.0,30.681182166666666,131.06145866666665,0.0,1378519.9644204208,-289.11972632993115,52.26069275090198,360,10.000005667998394
1741378797074,0,6.1544,-7.5851999999999995,2.1168,-0.2698,-0.3002,-0.741,-7.0,-7.0,52.0,30.681182166666666,131.06145866666665,0.0,1378519.9644204208,-289.0022152327799,52.26069275090198,360,9.99463559315696
1741378797390,0,6.1446,-7.595,2.0972,-0.1102,-0.247,1.4972,-6.0,-6.0,50.0,30.681182,131.06145716666666,0.0,1378520.0604920757,-288.55023192592773,52.260693891208376,360,9.991915832311639
1741378797667,0,6.1544,-7.5851999999999995,2.1168,-0.1672,-0.209,0.6194,-6.0,-6.0,52.0,30.681181833333333,131.061457,0.0,1378520.1338519715,-289.48080022827935,52.26069625114496,360,9.99463559315696
1741378797897,0,6.1446,-7.595,2.1168,-1.1818,-0.7828,0.6574,-10.0,-10.0,52.0,30.681181666666667,131.061456,0.0,1378520.2332397283,-289.11972632993115,52.26069847325335,360,9.996048039100252
1741378798026,0,6.1544,-7.595,2.1168,0.361,-0.4218,0.0266,-6.0,-6.0,52.0,30.681181666666667,131.061456,0.0,1378520.2332397283,-289.11972632993115,52.26069847325335,360,10.00207511469495
1741378798181,0,6.1642,-7.5851999999999995,2.0874,-0.2204,-0.1672,0.3914,-11.0,-11.0,49.0,30.681182,131.06145483333333,0.0,1378520.2332397283,-288.09048936869215,52.26069847325335,360,9.994491454796487
1741378798291,0,6.1446,-7.5851999999999995,2.1266,1.0222,0.3078,-0.1444,-6.0,-6.0,51.0,30.681182,131.06145483333333,0.0,1378520.3132318328,-289.0136743885298,52.260702996793995,360,9.990685449957875
1741378798406,0,6.1642,-7.5851999999999995,2.1168,0.0798,-0.5358,0.4104,-7.0,-7.0,50.0,30.681182,131.06145333333333,0.0,1378520.445279663,-288.434948822922,52.26070724467799,360,10.000673123345248
1741378798553,0,6.1544,-7.5851999999999995,2.0972,1.0982,0.4788,-0.5434,-8.0,-8.0,52.0,30.681181833333333,131.06145316666667,0.0,1378520.4713075215,-289.3589941756947,52.26070710684993,360,9.99050280216166
