MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1740909243397,0,-6.6248,6.0074,-1.3426,102.448,-67.7426,0.6498,-677.0,-677.0,-119.0,0.0,0.0,0.0,16248003.883609986,0.0,-151.72796392056728,74.80324167267779,360,9.043196589702116
1740909243466,0,-7.1735999999999995,6.076,-2.0776,94.9088,-62.757,-0.0798,-677.0,-677.0,-119.0,0.0,0.0,0.0,16248003.883609986,0.0,-151.72796392056728,74.80324167267779,360,9.627810484217063
1740909243575,2,-6.7326,6.9482,-0.8623999999999999,66.994,-29.7236,-3.5834,-684.0,-684.0,-141.0,0.0,0.0,0.0,16248003.883609986,0.0,-155.71853990448906,74.80324167267779,360,9.713347505366006
1740909243674,2,-6.2524,8.0556,-0.539,0.3534,-18.5326,-27.0142,-685.0,-685.0,-146.0,0.0,0.0,0.0,16248003.883609986,0.0,-155.92450174492117,74.80324167267779,-400.0,10.493091153706805
1740909243720,2,-6.2524,8.0556,-0.539,-20.0564,2.6144,-17.5598,-685.0,-685.0,-146.0,0.0,0.0,0.0,16248003.883609986,0.0,-155.34941527737533,74.80324167267779,-400.0,10.211548272421767
1740909243767,2,-5.4096,7.3304,0.049,-64.3986,7.3492,-14.1056,-685.0,-685.0,-146.0,0.0,0.0,0.0,16248003.883609986,0.0,-155.34941527737533,74.80324167267779,-400.0,9.110485021117153
1740909243831,2,-5.517399999999999,7.497,-1.0191999999999999,-82.5588,28.709,-5.0578,-669.0,-669.0,-125.0,38.26081766666667,140.85386283333332,0.0,54.54985365246264,0.0,-164.78367328797702,74.80324167267779,-400.0,9.364052562859737
1740909243899,2,-5.9094,6.9677999999999995,-0.294,-80.0052,54.1234,-3.9368,-620.0,-620.0,-145.0,38.26081766666667,140.85386283333332,0.0,54.54985365246264,0.0,-148.45868460861502,101.41694154314257,-400.0,9.140989071211058
1740909243998,2,-7.1834,7.820399999999999,-1.8718,-93.86,64.6532,7.714,-596.0,-596.0,-119.0,38.26081766666667,140.85386283333332,0.0,54.54985365246264,0.0,-134.52254622269044,101.41694154314257,-400.0,9.795638029245467
1740909244077,2,-7.1932,7.595,-0.6566,-68.1644,68.0314,-6.7146,-651.0,-651.0,-93.0,38.26081766666667,140.85386283333332,0.0,54.54985365246264,0.0,-140.24181994697955,101.41694154314257,-400.0,10.481282116229865
1740909244210,2,-7.0854,7.4872,-2.156,-84.5576,64.448,10.773,-633.0,-633.0,-72.0,38.26081766666667,140.85386283333332,0.0,54.54985365246264,0.0,-135.0,101.41694154314257,-400.0,10.531352857064471
