MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1740198875730,2,-9.0748,0.9702,-2.989,14.7782,-4.0546,9.1694,-406.0,-406.0,-570.0,0.0,0.0,0.0,16247972.965653453,0.0,143.14616058790398,74.80318880338811,360,9.120662618472409
1740198875769,2,-9.0748,0.9702,-2.989,17.2406,-0.3648,-16.4768,-406.0,-406.0,-570.0,0.0,0.0,0.0,16247972.965653453,0.0,143.0337260287138,74.80318880338811,-400.0,9.603509987499363
1740198875819,2,-9.2708,1.519,-2.6264,14.2196,1.349,-24.3694,-403.0,-403.0,-570.0,0.0,0.0,0.0,16247972.965653453,0.0,143.0337260287138,74.80318880338811,-400.0,9.75464354038629
1740198875886,2,-9.3786,1.2348,-2.8224,5.3276,3.1502,-13.091,-403.0,-403.0,-570.0,0.0,0.0,0.0,16247972.965653453,0.0,143.4855707626755,74.80318880338811,-400.0,9.871616420829975
1740198875988,2,-9.604,1.3426,-3.1752,9.1162,-2.7398,-5.6886,-399.0,-399.0,-570.0,0.0,0.0,0.0,16247972.965653453,0.0,143.29127149169108,74.80318880338811,-400.0,10.203983820057731
1740198876048,2,-9.5746,1.176,-2.9694,0.2736,-4.408,-3.9444,-408.0,-408.0,-572.0,0.0,0.0,0.0,16247972.965653453,0.0,143.77657172642148,74.80318880338811,-400.0,10.141830560603937
1740198876068,2,-9.5746,1.176,-2.9694,-1.7973999999999999,-3.6556,-2.8652,-408.0,-408.0,-572.0,0.0,0.0,0.0,16247972.965653453,0.0,143.77657172642148,74.80318880338811,-400.0,10.093229290965306
1740198876162,2,-9.6236,1.1074,-2.7636,2.5574,-2.8158,-5.339,-403.0,-403.0,-572.0,0.0,0.0,0.0,16247972.965653453,0.0,143.77657172642148,74.80318880338811,-400.0,10.073603956876605
1740198876228,2,-9.7706,0.6762,-2.8224,-6.897,-4.0052,13.737,-400.0,-400.0,-572.0,0.0,0.0,0.0,16247972.965653453,0.0,143.9071661557752,74.80318880338811,-400.0,10.208975670457836
1740198876318,2,-9.702,0.7545999999999999,-2.695,-2.0558,-6.27,13.7636,-400.0,-400.0,-575.0,38.26084616666667,140.85390183333334,0.0,16247972.965653453,0.0,143.71143755195038,74.80318880338811,-400.0,10.097586353183617
1740198876366,2,-9.525599999999999,1.078,-2.7734,-0.9652,-4.921,5.1528,-400.0,-400.0,-575.0,38.26084616666667,140.85390183333334,0.0,17.14227680793802,0.0,143.72456891937273,116.34319060395788,-400.0,9.979523381404544
1740198876443,2,-9.506,0.9702,-2.4696,-4.3358,-5.1262,3.04,-397.0,-397.0,-576.0,38.26084616666667,140.85390183333334,0.0,17.14227680793802,0.0,143.72456891937273,116.34319060395788,-400.0,9.869359057203258
1740198876494,2,-9.1238,0.9995999999999999,-2.7048,-2.0292,1.5124,7.258,-397.0,-397.0,-576.0,38.26084616666667,140.85390183333334,0.0,17.14227680793802,0.0,143.64280258000454,116.34319060395788,-400.0,9.568639905441106
1740198876623,2,-9.4276,1.7738,-2.597,1.501,8.6374,12.825,-401.0,-401.0,-578.0,38.26084633333333,140.8539035,0.0,16.984532696580565,0.0,143.931389684263,116.67701152186257,-400.0,9.938330704902107
1740198876678,2,-9.1728,2.4402,-3.0282,-3.5947999999999998,10.64,8.4208,-400.0,-400.0,-579.0,38.26084633333333,140.8539035,0.0,16.984532696580565,0.0,143.59202662612958,116.67701152186257,-400.0,9.96317374735581
1740198876770,2,-9.0748,2.7929999999999997,-3.1262,-19.2128,21.4624,15.6484,-400.0,-400.0,-575.0,38.26084633333333,140.8539035,0.0,16.984532696580565,0.0,143.59202662612958,116.67701152186257,-400.0,9.996297838700086
1740198876809,2,-9.0748,3.283,-3.136,-21.2686,10.8528,15.7852,-400.0,-400.0,-575.0,38.26084633333333,140.8539035,0.0,16.984532696580565,0.0,143.46637892044416,116.67701152186257,-400.0,10.147146398865052
1740198876852,2,-8.8788,3.2536,-3.8611999999999997,-14.8048,-1.3338,18.1944,-400.0,-400.0,-572.0,38.26084633333333,140.8539035,0.0,16.984532696580565,0.0,143.06604896606908,116.67701152186257,-400.0,10.147146398865052
1740198876914,2,-8.8788,3.2536,-3.8611999999999997,-9.4658,13.148,11.7458,-400.0,-400.0,-572.0,38.26084633333333,140.8539035,0.0,16.984532696580565,0.0,143.06604896606908,116.67701152186257,-400.0,10.21410142107469
1740198876992,2,-8.4672,3.6064,-3.0478,9.4468,18.9392,-5.8709999999999996,-405.0,-405.0,-572.0,38.260846,140.8539005,0.0,17.26725316582083,0.0,142.87453324561068,116.06947294083021,-400.0,9.694775997412215
1740198877059,2,-8.4574,3.626,-3.6456,6.4752,19.1444,-10.5412,-405.0,-405.0,-567.0,38.260846,140.8539005,0.0,17.26725316582083,0.0,142.82414129089807,116.06947294083021,-400.0,9.897771977571518
1740198877115,2,-8.5456,3.0478,-3.6946,10.64,15.96,-8.2688,-405.0,-405.0,-567.0,38.260846,140.8539005,0.0,17.26725316582083,0.0,142.82414129089807,116.06947294083021,-400.0,9.796245880948478
1740198877194,2,-8.565199999999999,3.1458,-3.9983999999999997,1.5162,11.0998,-7.353,-406.0,-406.0,-561.0,38.260846,140.8539005,0.0,17.26725316582083,0.0,142.53025334798807,116.06947294083021,-400.0,9.962224211490122
1740198877283,2,-8.5554,2.8615999999999997,-4.0572,7.8318,0.95,-6.6652,-407.0,-407.0,-561.0,38.2608465,140.85390116666667,0.0,17.22524883289446,0.0,142.53025334798807,116.3442592858985,-400.0,9.891637658143367
1740198877338,2,-8.6828,2.8615999999999997,-4.165,11.5976,1.1286,-16.3894,-408.0,-408.0,-556.0,38.2608465,140.85390116666667,0.0,17.22524883289446,0.0,142.53025334798807,116.3442592858985,-400.0,10.046242849941464
1740198877370,2,-8.633799999999999,2.5382,-4.165,1.6378,-6.3574,-11.666,-408.0,-408.0,-556.0,38.2608465,140.85390116666667,0.0,17.22524883289446,0.0,142.41149285917888,116.3442592858985,-400.0,9.916258703765244
1740198877437,2,-8.4378,2.499,-3.871,-13.186,-7.011,-0.703,-409.0,-409.0,-559.0,38.2608465,140.85390116666667,0.0,17.22524883289446,0.0,142.41149285917888,116.3442592858985,-400.0,9.613849948901844
1740198877470,2,-8.4378,2.499,-3.871,-16.6022,-8.7514,5.0958,-409.0,-409.0,-559.0,38.2608465,140.85390116666667,0.0,17.22524883289446,0.0,142.56041877482446,116.3442592858985,-400.0,9.613849948901844
1740198877508,2,-8.5946,2.4892,-3.9983999999999997,-11.0352,-6.1864,11.2328,-409.0,-409.0,-559.0,38.2608465,140.85390116666667,0.0,17.22524883289446,0.0,142.56041877482446,116.3442592858985,-400.0,9.800534085446568
1740198877552,2,-8.5456,2.6264,-4.116,-6.6576,-8.151,12.5856,-406.0,-406.0,-561.0,38.26084616666667,140.85390033333334,0.0,17.22524883289446,0.0,142.56041877482446,116.3442592858985,-400.0,9.84208881894489
1740198877629,2,-8.6534,3.528,-3.3222,8.835,4.2066,-23.9134,-406.0,-406.0,-561.0,38.26084616666667,140.85390033333334,0.0,17.29207435698158,0.0,142.85331330197823,116.09767754690931,-400.0,9.917919560069036
1740198877675,2,-8.624,3.0968,-3.7632,19.5814,4.5144,-32.5432,-407.0,-407.0,-561.0,38.26084616666667,140.85390033333334,0.0,17.29207435698158,0.0,142.788479097098,116.09767754690931,-400.0,9.905817506899671
