MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1739692304457,2,-8.5162,0.0392,5.3606,3.9824,3.4808,1.102,-78.0,-78.0,-288.0,0.0,0.0,0.0,16247972.965653453,0.0,164.84593194968738,89.73476560881518,360,10.062963352810144
1739692304596,2,-8.8788,-0.147,5.2822,3.306,-6.0078,5.757,-88.0,-88.0,-279.0,0.0,0.0,0.0,16247972.965653453,0.0,164.47588900324575,89.73476560881518,-400.0,10.332295741024836
1739692304739,2,-8.477,-0.147,5.5076,21.1394,14.8466,20.2996,-83.0,-83.0,-287.0,0.0,0.0,0.0,16247972.965653453,0.0,163.8702045258209,89.73476560881518,-400.0,10.110133320584849
1739692304792,2,-8.770999999999999,0.6467999999999999,5.723199999999999,-26.4594,2.7208,4.6512,-78.0,-78.0,-288.0,0.0,0.0,0.0,16247972.965653453,0.0,164.84593194968738,89.73476560881518,-400.0,10.493036237429086
1739692304888,2,-8.8102,-0.9212,5.9192,8.0294,14.0182,-26.0718,-79.0,-79.0,-285.0,38.260737,140.85388616666665,0.0,17.699729831918777,0.0,164.50699983069308,89.73476560881518,-400.0,8.585946612925099
1739692305011,2,-8.6534,-0.098,4.5178,8.7248,18.696,-17.7802,-87.0,-87.0,-282.0,38.260737,140.85388616666665,0.0,17.699729831918777,0.0,162.85444908113826,89.74027539330227,-400.0,9.762246278393103
1739692305105,2,-9.7216,-0.147,4.5276,-3.7658,2.1622,8.0256,-82.0,-82.0,-286.0,38.260737,140.85388616666665,0.0,17.699729831918777,0.0,164.0016994238881,89.74027539330227,-400.0,10.725216889182242
1739692305244,2,-9.212,0.8231999999999999,4.6746,-23.9324,5.2858,9.7698,-85.0,-85.0,-276.0,38.260736666666666,140.85388616666665,0.0,17.699729831918777,0.0,164.2679952148927,89.74027539330227,-400.0,10.362938164439658
1739692305364,2,-9.31,0.7742,4.5472,-45.733,-0.5472,14.6148,-85.0,-85.0,-273.0,38.260736666666666,140.85388616666665,0.0,17.709295625142893,0.0,162.88268452935006,89.73825035541556,-400.0,10.99213189513299
1739692305488,2,-9.016,0.0196,4.3022,-56.6352,1.7366,24.8786,-92.0,-92.0,-265.0,38.260736666666666,140.85388666666665,0.0,17.65553760157706,0.0,163.47420361007437,89.73825035541556,-400.0,9.98987312231742
1739692305606,2,-8.8004,0.3724,4.2336,-72.0632,10.3778,20.9646,-93.0,-93.0,-256.0,38.260736666666666,140.85388666666665,0.0,17.65553760157706,0.0,160.03486580483587,89.73743457009408,-400.0,9.772875261661738
1739692305678,2,-9.6432,0.2254,4.7432,-67.8338,-0.5776,25.6994,-99.0,-99.0,-243.0,38.260736666666666,140.85388666666665,0.0,17.65553760157706,0.0,157.83365417791754,89.73743457009408,-400.0,10.748956118619146
1739692305745,2,-9.7608,0.5586,4.459,-71.6034,-11.115,32.2202,-133.0,-133.0,-234.0,38.260736666666666,140.85388666666665,0.0,17.65553760157706,0.0,150.38713639457194,89.73743457009408,-400.0,10.745600569535423
1739692305813,2,-9.8294,0.7153999999999999,4.0474,-77.7936,-3.971,32.224,-133.0,-133.0,-234.0,38.260736666666666,140.85388666666665,0.0,17.65553760157706,0.0,150.38713639457194,89.73743457009408,-400.0,10.654123534106407
1739692305897,2,-9.1238,0.3626,4.3414,-85.4278,-11.78,29.0168,-108.0,-108.0,-227.0,38.260736666666666,140.853887,0.0,17.61970548009222,0.0,154.55625328848873,89.73743457009408,-400.0,10.124770768763112
1739692305978,2,-9.8098,0.1176,4.2728,-85.2378,5.5176,34.0176,-116.0,-116.0,-216.0,38.260736666666666,140.853887,0.0,17.61970548009222,0.0,151.76255446183274,89.73688794792125,-400.0,10.700599312188078
1739692306035,2,-10.966199999999999,-0.2744,3.234,-96.7518,-39.8012,44.9958,-116.0,-116.0,-216.0,38.260736666666666,140.853887,0.0,17.61970548009222,0.0,151.76255446183274,89.73688794792125,-400.0,10.700599312188078
1739692306118,2,-8.016399999999999,-1.1074,4.5668,-74.2368,7.6228,45.9154,-117.0,-117.0,-206.0,38.260736666666666,140.853887,0.0,17.61970548009222,0.0,150.40510731204523,89.73688794792125,-400.0,9.292183056741832
1739692306223,2,-10.1724,-1.5091999999999999,3.9297999999999997,-73.682,5.6848,34.1696,-119.0,-119.0,-197.0,38.260736666666666,140.853887,0.0,17.61970548009222,0.0,148.86546668748062,89.73688794792125,-400.0,11.00902967749656
1739692306306,2,-8.5456,-0.8428,3.5181999999999998,-95.8094,-15.1544,25.0382,-124.0,-124.0,-190.0,38.260736666666666,140.853887,0.0,17.61970548009222,0.0,146.8702645315879,89.73688794792125,-400.0,9.279834181708207
1739692306432,2,-9.456999999999999,-0.0784,4.1944,-109.7326,-25.7298,20.7176,-132.0,-132.0,-181.0,38.260737666666664,140.853889,0.0,17.61970548009222,0.0,144.02761295071508,89.73688794792125,-400.0,10.345723122140859
1739692306517,2,-10.388,0.4508,4.5864,-123.8192,-55.9208,40.8348,-132.0,-132.0,-181.0,38.260737666666664,140.853889,0.0,17.375846594948474,0.0,143.8974106692457,89.73974151079518,-400.0,11.364366660751491
1739692306590,2,-11.2014,0.147,4.067,-123.2454,-19.8588,43.814,-138.0,-138.0,-177.0,38.260737666666664,140.853889,0.0,17.375846594948474,0.0,142.05784664988107,89.73974151079518,-400.0,11.917779153852448
1739692306745,2,-7.987,0.2352,3.0869999999999997,-116.337,-41.7506,68.9358,-141.0,-141.0,-191.0,38.26074233333333,140.85388933333334,0.0,17.213354466892707,0.0,142.77328271755124,89.73974151079518,-400.0,8.56604091981821
1739692306867,2,-10.005799999999999,-0.147,4.5962,-89.9764,-29.507,73.663,-143.0,-143.0,-200.0,38.260742666666665,140.853889,0.0,17.241008706601477,0.0,143.5645186425756,89.77094272696782,-400.0,11.011934302383027
1739692306935,2,-10.8486,-0.0588,4.5864,-89.946,-26.524,93.3736,-133.0,-133.0,-212.0,38.26074283333333,140.853888,0.0,17.241008706601477,0.0,144.43523200696484,89.77094272696782,-400.0,11.77839735957316
1739692307007,2,-10.3684,0.0784,4.1846,-113.46039999999999,-76.3762,98.287,-133.0,-133.0,-212.0,38.26074283333333,140.853888,0.0,17.345262090062146,0.0,147.8975465255982,89.77344167141862,-400.0,11.181267471981876
1739692307116,2,-10.2606,-0.6566,4.3511999999999995,-121.0642,-42.1306,68.4456,-120.0,-120.0,-254.0,38.26074283333333,140.853888,0.0,17.345262090062146,0.0,147.27709805110803,89.77344167141862,-400.0,11.164406717779498
1739692307219,2,-11.1426,-0.5978,4.6158,-122.5234,-61.864,103.6716,-98.0,-98.0,-279.0,38.2607425,140.8538845,0.0,17.345262090062146,0.0,154.71203173817696,89.77344167141862,-400.0,12.075616308909453
1739692307331,2,-8.3888,-0.8231999999999999,4.5178,-124.5146,-37.848,110.7548,-91.0,-91.0,-304.0,38.2607425,140.8538845,0.0,17.73333311617702,0.0,163.335344219102,89.77633790450768,-400.0,9.56347951950544
1739692307473,2,-9.408,-1.2152,4.5276,-124.5146,-76.0152,108.1062,-63.0,-63.0,-320.0,38.2607425,140.8538845,0.0,17.73333311617702,0.0,163.335344219102,89.77633790450768,-400.0,10.511248108573975
1739692307596,2,-9.5354,-0.833,5.0078,-124.5146,-17.4192,124.2714,-45.0,-45.0,-337.0,38.26073983333333,140.853882,0.0,18.071977147228278,0.0,172.39422042561816,89.77633790450768,-400.0,10.802583163299413
1739692307761,2,-9.1336,-1.3621999999999999,4.9098,-110.884,-42.3168,104.709,-27.0,-27.0,-335.0,38.260739,140.853882,0.0,18.09391588316252,0.0,175.27832298403052,89.75875173487928,-400.0,10.45869847734411
1739692307936,2,-10.8584,-0.6664,5.9192,-101.6728,-43.8254,105.28659999999999,-27.0,-27.0,-318.0,38.260738333333336,140.85388233333333,0.0,18.075795734251567,0.0,176.56294080574548,89.75427451102432,-400.0,12.384904850663972
1739692308056,2,-9.6432,-1.0486,5.4978,-119.187,-46.4398,111.9366,-28.0,-28.0,-306.0,38.260738333333336,140.85388233333333,0.0,18.075795734251567,0.0,174.77180811472766,89.75427451102432,-400.0,11.149738698283471
1739692308118,2,-7.408799999999999,-1.5386,6.3308,-114.7486,-37.1222,99.37,-42.0,-42.0,-284.0,38.260738333333336,140.85388233333333,0.0,18.075795734251567,0.0,174.77180811472766,89.75427451102432,-400.0,9.687368158586727
1739692308181,2,-11.5738,-2.1462,4.165,-98.2832,-74.4078,123.7356,-42.0,-42.0,-284.0,38.260738333333336,140.85388233333333,0.0,18.075795734251567,0.0,171.58765470957314,89.75427451102432,-400.0,9.86593310538846
1739692308323,2,-11.2602,-1.96,4.0964,-97.8082,-38.7866,115.7708,-82.0,-82.0,-256.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,164.30347416309073,89.7477368638395,-400.0,12.141424834013511
1739692308422,2,-9.555,-1.6463999999999999,4.018,-123.8648,-26.7292,115.938,-97.0,-97.0,-242.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,158.15778156078184,89.7477368638395,-400.0,10.495379076526964
1739692308542,2,-9.594199999999999,-1.1662,4.5569999999999995,-124.4462,-44.1446,121.7292,-103.0,-103.0,-228.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,158.15778156078184,89.7477368638395,-400.0,10.685267665341845
1739692308604,2,-10.3978,-1.2249999999999999,4.459,-124.1308,-62.453,120.422,-130.0,-130.0,-219.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,155.68871797504454,89.7477368638395,-400.0,11.379699066319812
1739692308692,2,-9.3982,-1.1563999999999999,5.7722,-121.277,5.8786,117.7772,-130.0,-130.0,-219.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,149.3063225831063,89.7477368638395,-400.0,10.491292496160805
1739692308817,2,-9.8588,-0.41159999999999997,4.6255999999999995,-112.423,-29.9934,81.3276,-139.0,-139.0,-212.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,146.74873183430034,89.7477368638395,-400.0,10.948209818961272
1739692308931,2,-9.359,0.0784,5.4978,-93.5446,-26.6038,83.524,-137.0,-137.0,-216.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,146.74873183430034,89.7477368638395,-400.0,10.854622628170912
1739692309075,2,-9.1336,0.049,5.4193999999999996,-88.5666,-11.5254,77.2008,-144.0,-144.0,-218.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,146.55322519228505,89.7477368638395,-400.0,10.707745671241916
1739692309207,2,-11.309199999999999,-0.5095999999999999,4.2728,-97.1964,-56.639,107.2664,-136.0,-136.0,-229.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,148.923530604445,89.7477368638395,-400.0,11.185114846080035
1739692309302,2,-7.4382,-0.4214,5.0666,-111.3248,-1.5276,72.7434,-126.0,-126.0,-247.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,149.2944970033302,89.7477368638395,-400.0,12.100186636577138
1739692309365,2,-10.535,-0.6467999999999999,4.5276,-118.1724,-24.6772,88.5514,-126.0,-126.0,-247.0,38.260737666666664,140.853884,0.0,17.9142723460371,0.0,152.97289610149124,89.7477368638395,-400.0,11.484935219669287
1739692309436,2,-9.662799999999999,-0.6762,4.949,-120.5664,-25.7488,96.1324,-115.0,-115.0,-265.0,38.2607455,140.85388516666666,0.0,17.589613493261215,0.0,156.54097591853844,89.79391620199118,-400.0,10.877479086626643
1739692309566,2,-9.5844,-0.3136,4.3511999999999995,-124.0814,-36.6928,99.4156,-124.0,-124.0,-281.0,38.260744,140.85388216666666,0.0,17.95092591601154,0.0,156.18903670062704,89.79391620199118,-400.0,10.530527515751526
1739692309646,2,-9.5746,-0.6762,3.9297999999999997,-123.272,-25.5512,98.9938,-93.0,-93.0,-301.0,38.260744,140.85388216666666,0.0,17.95092591601154,0.0,162.8304148424889,89.78861792066603,-400.0,10.420704555834984
1739692309768,2,-9.506,-1.0976,3.7828,-119.5632,-17.252,96.9684,-78.0,-78.0,-315.0,38.260743166666664,140.853881,0.0,18.0974825762848,0.0,166.09222219014532,89.78511175441585,-400.0,9.850959805013925
1739692309920,2,-9.456999999999999,-1.5288,4.1846,-118.959,-34.8384,99.75,-54.0,-54.0,-332.0,38.260742,140.85388016666667,0.0,18.216123914280853,0.0,168.5890168732346,89.78511175441585,-400.0,10.453848841455475
1739692309983,2,-10.1332,-1.2152,3.9494,-123.4126,-58.3756,108.1936,-45.0,-45.0,-333.0,38.260742,140.85388016666667,0.0,18.216123914280853,0.0,170.7617070687069,89.77923207354024,-400.0,10.943318218895035
1739692310035,2,-9.3394,-1.6463999999999999,5.0274,-120.3802,-30.0048,79.7658,-45.0,-45.0,-333.0,38.260742,140.85388016666667,0.0,18.216123914280853,0.0,172.30394827798344,89.77923207354024,-400.0,10.733581698575737
1739692310176,2,-9.9274,-1.1563999999999999,4.606,-100.3466,-27.1624,93.29,-37.0,-37.0,-323.0,38.260739666666666,140.85387983333334,0.0,18.31085197081762,0.0,173.98201069677899,89.76583438308138,-400.0,11.004806573493239
