MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1739691877421,2,-10.074399999999999,-0.43119999999999997,1.421,1.0336,0.4522,0.6308,-128.0,-128.0,-156.0,0.0,0.0,0.0,16247972.965653453,0.0,140.63068275763527,89.73476560881518,360,10.183256345590047
1739691877473,2,-10.0842,-0.43119999999999997,1.421,0.3306,0.323,-0.2888,-128.0,-128.0,-156.0,0.0,0.0,0.0,16247972.965653453,0.0,140.63068275763527,89.73476560881518,-400.0,10.192951686336984
1739691877568,2,-10.6036,-0.147,1.1172,-113.563,-0.7866,36.2216,-131.0,-131.0,-156.0,0.0,0.0,0.0,16247972.965653453,0.0,139.97835533930882,89.73476560881518,-400.0,10.663305200546406
1739691877625,2,-7.9772,1.0682,0.5586,-123.671,52.6528,21.3446,-128.0,-128.0,-143.0,0.0,0.0,0.0,16247972.965653453,0.0,138.1681203755938,89.73476560881518,-400.0,8.06776332325137
1739691877698,2,-3.9787999999999997,-0.637,1.4504,-124.5146,-28.8078,18.24,-136.0,-136.0,-135.0,0.0,0.0,0.0,16247972.965653453,0.0,134.7885774189607,89.73476560881518,-400.0,4.282555148506555
1739691877770,2,-3.2144,-0.48019999999999996,-0.6076,-121.239,58.318599999999996,44.6956,-136.0,-136.0,-135.0,0.0,0.0,0.0,16247972.965653453,0.0,134.7885774189607,89.73476560881518,-400.0,4.282555148506555
1739691877834,2,-1.4504,-0.43119999999999997,-1.2544,-124.2524,-27.0902,37.2894,-132.0,-132.0,-137.0,0.0,0.0,0.0,16247972.965653453,0.0,136.06485469345895,89.73476560881518,-400.0,3.3063782542231914
1739691877886,2,-2.7636,-0.3724,1.0486,-124.5146,-80.6094,29.3778,-121.0,-121.0,-154.0,0.0,0.0,0.0,16247972.965653453,0.0,141.84277341263095,89.73476560881518,-400.0,1.9654803382379584
1739691877953,2,-2.7048,0.0294,-0.3038,-124.5146,-72.4584,27.3942,-121.0,-121.0,-154.0,0.0,0.0,0.0,16247972.965653453,0.0,141.84277341263095,89.73476560881518,-400.0,2.9792161183774497
1739691878004,2,-2.7048,0.0294,-0.3038,-123.4734,101.0154,-4.6588,-119.0,-119.0,-182.0,0.0,0.0,0.0,16247972.965653453,0.0,146.82148834060726,89.73476560881518,-400.0,2.721966539103668
