MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1739691523944,0,-9.1336,0.0294,4.4296,24.111,-6.1408,-7.4974,-125.0,-125.0,-198.0,0.0,0.0,0.0,16247972.965653453,0.0,147.73524427888935,74.80318880338811,360,10.151101885017212
1739691524082,2,-9.2904,-0.5095999999999999,4.4786,32.4368,-6.8514,-18.0006,-118.0,-118.0,-203.0,0.0,0.0,0.0,16247972.965653453,0.0,147.73524427888935,74.80318880338811,-400.0,10.3261358832818
1739691524234,2,-8.9572,-0.48019999999999996,4.312,39.0412,-3.0666,-11.9586,-124.0,-124.0,-204.0,0.0,0.0,0.0,16247972.965653453,0.0,149.69196052723487,74.80318880338811,-400.0,9.952656322811514
1739691524328,2,-9.182599999999999,-0.1862,3.7632,29.507,-5.6772,-11.6432,-120.0,-120.0,-214.0,0.0,0.0,0.0,16247972.965653453,0.0,148.7069610040798,74.80318880338811,-400.0,9.925547211111335
1739691524446,2,-9.4962,-0.0098,3.7828,17.4838,-3.3212,-4.9704,-129.0,-129.0,-222.0,38.26078166666667,140.85403933333333,0.0,0.43033936065705847,0.0,150.71857293894098,172.5685920424483,-400.0,10.240348208923367
1739691524550,2,-9.5648,0.0,3.577,1.5922,0.3838,-0.5814,-113.0,-113.0,-223.0,38.26078166666667,140.85403933333333,0.0,0.43033936065705847,0.0,149.83993916191292,172.5685920424483,-400.0,10.21177399084018
1739691524641,2,-9.9176,-0.0882,3.675,-8.9908,-4.5524,12.5856,-119.0,-119.0,-225.0,38.26078166666667,140.85403933333333,0.0,0.43033936065705847,0.0,152.12613410644047,172.5685920424483,-400.0,10.57696525474108
1739691524734,2,-9.4178,-0.1666,3.7436,-19.7714,4.123,16.8036,-112.0,-112.0,-226.0,38.26078183333333,140.85404,0.0,0.43033936065705847,0.0,153.6381244943884,172.5685920424483,-400.0,10.135938701472103
1739691524869,2,-9.555,0.3822,3.5181999999999998,-39.311,7.1895999999999995,21.5574,-117.0,-117.0,-219.0,38.26078183333333,140.85404,0.0,0.4456642925820949,0.0,151.88679112394405,-177.6140559738446,-400.0,10.18929993080977
1739691524933,2,-9.5746,0.637,3.4495999999999998,-54.7846,4.0432,30.9852,-117.0,-117.0,-218.0,38.26078183333333,140.85404,0.0,0.4456642925820949,0.0,151.7776670970281,-177.6140559738446,-400.0,10.196983589277762
1739691525061,2,-9.0846,-0.3136,3.6946,-68.9054,12.532399999999999,33.9188,-127.0,-127.0,-203.0,38.2607815,140.8540395,0.0,0.46383118144250984,0.0,150.04280074605384,180.0,-400.0,9.812154262953676
1739691525171,2,-9.1336,-0.20579999999999998,3.5084,-85.8002,19.0,34.2798,-124.0,-124.0,-196.0,38.2607815,140.8540395,0.0,0.40985462809367873,0.0,147.6803834918198,174.80557110227613,-400.0,9.786412680855022
1739691525249,2,-9.6824,-0.2744,3.2241999999999997,-89.2886,17.0468,31.395599999999998,-137.0,-137.0,-182.0,38.2607815,140.8540395,0.0,0.40985462809367873,0.0,143.0294952942316,174.80557110227613,-400.0,10.208801631925267
1739691525305,2,-9.7706,-0.21559999999999999,3.283,-90.8048,12.1182,34.4622,-132.0,-132.0,-176.0,38.2607815,140.8540395,0.0,0.40985462809367873,0.0,143.13010235415598,174.80557110227613,-400.0,10.309665208919249
