MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object_Distance,Azimuth,Angle,Direction,Fall
1740198755352,2,-8.4672,2.352,-4.508,-33.8466,13.4368,-0.8132,-392.0,-392.0,-529.0,0.0,0.0,0.0,16247972.965653453,0.0,144.46232220802563,74.80318880338811,360,9.876610949105974
1740198755457,2,-8.4084,2.8518,-5.1057999999999995,-19.209,14.9378,-0.874,-387.0,-387.0,-523.0,0.0,0.0,0.0,16247972.965653453,0.0,144.30893390899072,74.80318880338811,-400.0,10.242223754634537
1740198755501,2,-8.290799999999999,2.94,-5.0078,-7.8546,8.7932,-3.5454,-387.0,-387.0,-523.0,0.0,0.0,0.0,16247972.965653453,0.0,144.07045653606832,74.80318880338811,-400.0,10.242223754634537
1740198755549,2,-8.290799999999999,2.94,-5.0078,-8.759,1.7746,-2.1964,-387.0,-387.0,-523.0,0.0,0.0,0.0,16247972.965653453,0.0,144.07045653606832,74.80318880338811,-400.0,10.122204576079262
1740198755580,2,-8.1438,2.8028,-4.7432,-7.41,2.3674,-2.6486,-386.0,-386.0,-521.0,0.0,0.0,0.0,16247972.965653453,0.0,143.82251841193917,74.80318880338811,-400.0,9.832350304988122
1740198755620,2,-8.1046,2.5676,-4.7334,-6.859,3.1046,2.6106,-386.0,-386.0,-521.0,0.0,0.0,0.0,16247972.965653453,0.0,143.82251841193917,74.80318880338811,-400.0,9.832350304988122
1740198755675,2,-8.1046,2.5676,-4.7334,-5.491,1.5162,5.1148,-392.0,-392.0,-522.0,0.0,0.0,0.0,16247972.965653453,0.0,143.87485234203572,74.80318880338811,-400.0,9.7304771969313
1740198755739,2,-8.134,2.5284,-4.7726,-2.2838,-2.0596,7.6076,-392.0,-392.0,-522.0,0.0,0.0,0.0,16247972.965653453,0.0,143.87485234203572,74.80318880338811,-400.0,9.763834969928567
1740198755783,2,-8.2418,2.6656,-4.6844,1.5048,-4.3624,-0.608,-390.0,-390.0,-518.0,0.0,0.0,0.0,16247972.965653453,0.0,143.5930165410305,74.80318880338811,-400.0,9.847654236415899
1740198755837,2,-8.33,2.842,-4.5962,-0.1444,-4.959,-9.177,-390.0,-390.0,-518.0,0.0,0.0,0.0,16247972.965653453,0.0,143.5930165410305,74.80318880338811,-400.0,9.929295969000018
1740198755882,2,-8.3006,2.6656,-4.6255999999999995,-4.37,-4.8145999999999995,-8.018,-390.0,-390.0,-523.0,0.0,0.0,0.0,16247972.965653453,0.0,143.78417571162225,74.80318880338811,-400.0,9.869222820465652
1740198755942,2,-8.2124,2.5284,-4.5766,-6.0686,0.532,3.0628,-390.0,-390.0,-523.0,0.0,0.0,0.0,16247972.965653453,0.0,143.78417571162225,74.80318880338811,-400.0,9.735583592163339
1740198756024,2,-8.281,2.7439999999999998,-4.606,0.3306,4.978,3.99,-389.0,-389.0,-523.0,0.0,0.0,0.0,16247972.965653453,0.0,144.14235270694894,74.80318880338811,-400.0,9.865076431533616
1740198756085,2,-8.3006,2.94,-4.7726,-2.6828,0.4294,-6.5664,-390.0,-390.0,-520.0,0.0,0.0,0.0,16247972.965653453,0.0,144.05788812861766,74.80318880338811,-400.0,10.016050674791934
1740198756119,2,-8.3006,2.94,-4.7726,-3.8608,2.5384,-5.6126,-390.0,-390.0,-520.0,0.0,0.0,0.0,16247972.965653453,0.0,144.05788812861766,74.80318880338811,-400.0,10.016050674791934
1740198756173,2,-8.1242,2.8224,-4.753,-3.7696,1.0488,-2.2838,-392.0,-392.0,-519.0,0.0,0.0,0.0,16247972.965653453,0.0,143.78925979020792,74.80318880338811,-400.0,9.82647324323432
1740198756211,2,-8.1144,2.7734,-4.6844,-2.1622,1.6682,-2.4092,-392.0,-392.0,-519.0,0.0,0.0,0.0,16247972.965653453,0.0,143.78925979020792,74.80318880338811,-400.0,9.771327355073106
1740198756266,2,-8.0458,2.842,-4.7236,-6.1294,2.2876,2.0634,-392.0,-392.0,-520.0,0.0,0.0,0.0,16247972.965653453,0.0,143.78925979020792,74.80318880338811,-400.0,9.753166593471066
1740198756327,2,-8.0752,2.7146,-4.6158,-6.4676,-1.2996,3.3174,-392.0,-392.0,-520.0,0.0,0.0,0.0,16247972.965653453,0.0,143.7700534210042,74.80318880338811,-400.0,9.689350743986926
1740198756365,2,-8.0752,2.7146,-4.6158,-4.6018,0.1292,2.5954,-393.0,-393.0,-520.0,0.0,0.0,0.0,16247972.965653453,0.0,143.7700534210042,74.80318880338811,-400.0,9.689350743986926
1740198756404,2,-8.1438,2.8028,-4.5766,-2.2078,-2.5992,3.5758,-393.0,-393.0,-520.0,0.0,0.0,0.0,16247972.965653453,0.0,143.84181456019166,74.80318880338811,-400.0,9.753073045968641
1740198756458,2,-8.183,2.9301999999999997,-4.6354,-2.9412,-0.9044,2.8044,-393.0,-393.0,-520.0,0.0,0.0,0.0,16247972.965653453,0.0,143.84181456019166,74.80318880338811,-400.0,9.850608823824038
1740198756507,2,-8.2418,2.9596,-4.5276,-1.6302,0.532,-1.0108,-390.0,-390.0,-518.0,0.0,0.0,0.0,16247972.965653453,0.0,143.80854980249146,74.80318880338811,-400.0,9.858278813261471
1740198756556,2,-8.2418,2.9596,-4.5276,-4.8906,-0.7904,-4.3586,-390.0,-390.0,-518.0,0.0,0.0,0.0,16247972.965653453,0.0,143.80854980249146,74.80318880338811,-400.0,9.858278813261471
1740198756622,2,-8.232,3.1066,-4.6746,0.9538,0.8056,-0.9006,-394.0,-394.0,-519.0,0.0,0.0,0.0,16247972.965653453,0.0,143.78925979020792,74.80318880338811,-400.0,9.963366535463804
1740198756688,2,-8.1144,2.9301999999999997,-4.6941999999999995,-0.2432,3.3934,-0.076,-388.0,-388.0,-519.0,0.0,0.0,0.0,16247972.965653453,0.0,143.78925979020792,74.80318880338811,-400.0,9.82166345585105
1740198756715,2,-8.1242,3.0183999999999997,-4.5178,-1.9532,0.9272,-1.8734,-388.0,-388.0,-519.0,0.0,0.0,0.0,16247972.965653453,0.0,143.5742467872679,74.80318880338811,-400.0,9.773631926771133
1740198756764,2,-8.1928,2.8811999999999998,-4.6452,-0.5852,-0.4902,0.8626,-390.0,-390.0,-518.0,0.0,0.0,0.0,16247972.965653453,0.0,143.5742467872679,74.80318880338811,-400.0,9.848917114079091
1740198756835,2,-8.1438,2.94,-4.5472,-2.2192,-0.0874,-1.1172,-390.0,-390.0,-518.0,0.0,0.0,0.0,16247972.965653453,0.0,143.5214365821587,74.80318880338811,-400.0,9.779678229880572
1740198756880,2,-8.1732,3.0086,-4.6648,-2.698,-4.6208,-4.275,-389.0,-389.0,-518.0,0.0,0.0,0.0,16247972.965653453,0.0,143.5214365821587,74.80318880338811,-400.0,9.879940852049671
1740198756946,2,-8.1634,2.989,-4.4883999999999995,-2.47,-3.135,-0.798,-389.0,-389.0,-518.0,0.0,0.0,0.0,16247972.965653453,0.0,143.7365730108434,74.80318880338811,-400.0,9.783708658785788
1740198756990,2,-8.1634,2.989,-4.4883999999999995,0.2774,-0.0076,-1.1134,-389.0,-389.0,-517.0,0.0,0.0,0.0,16247972.965653453,0.0,143.75577242340322,74.80318880338811,-400.0,9.783708658785788
1740198757050,2,-8.1634,2.9204,-4.5472,-3.5872,-3.2756,-0.7524,-389.0,-389.0,-517.0,0.0,0.0,0.0,16247972.965653453,0.0,143.75577242340322,74.80318880338811,-400.0,9.790141140964208
1740198757117,2,-8.1732,2.9106,-4.4688,-2.033,-2.8082,1.2274,-386.0,-386.0,-522.0,0.0,0.0,0.0,16247972.965653453,0.0,144.23454835385166,74.80318880338811,-400.0,9.759250178164303
1740198757171,2,-8.281,2.9301999999999997,-4.4002,-0.8474,-3.458,1.0412,-393.0,-393.0,-519.0,0.0,0.0,0.0,16247972.965653453,0.0,144.23454835385166,74.80318880338811,-400.0,9.824601420922887
1740198757208,2,-8.4182,2.891,-4.508,1.5048,0.8208,-2.0976,-393.0,-393.0,-519.0,0.0,0.0,0.0,16247972.965653453,0.0,143.50283915585754,74.80318880338811,-400.0,9.977275992975237
1740198757264,2,-8.3104,2.8714,-4.3708,1.6682,2.2002,-4.123,-393.0,-393.0,-519.0,0.0,0.0,0.0,16247972.965653453,0.0,143.50283915585754,74.80318880338811,-400.0,9.818939798165584
